IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_0648,Fresh Convocation 4.3,,"Duderstadt, James J.",,2015,1990-08-28,,jjd1321.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0649,Freshman Parent,,"Duderstadt, James J.",,2015,1991-08-28,,jjd1322.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0650,Freshperson Welcome 5.1,,"Duderstadt, James J.",,2015,1991-08-31,,jjd1323.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0651,Freshperson Welcome 5.2,,"Duderstadt, James J.",,2015,1991-09-01,,jjd1324.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0652,Freshperson Welcome 5.2,,"Duderstadt, James J.",,2015,1991-09-01,,jjd1326.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0653,Freshperson Welcome 5.2,,"Duderstadt, James J.",,2015,1991-09-01,,jjd1326.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0654,"Heisman Dinner (12/18/91),  1",,"Duderstadt, James J.",,2015,1991-12-18,,jjd1328.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0655,Investments,,"Duderstadt, James J.",,2015,1991-01-27,,jjd1329.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0656,ITIC,,"Duderstadt, James J.",,2015,1992-05-30,,jjd1330.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0657,New Talks,,"Duderstadt, James J.",,2015,1990-09-23,,jjd1332.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0658,Odds and Ends I,,"Duderstadt, James J.",,2015,1991-05-02,,jjd1333.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0659,Parents Orientation 5.1,,"Duderstadt, James J.",,2015,1991-08-31,,jjd1334.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0660,Parents Orientation 5.1,,"Duderstadt, James J.",,2015,1991-08-31,,jjd1335.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0661,Peter Raven,,"Duderstadt, James J.",,2015,1991-02-07,,jjd1336.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0662,President's Weekend 3.0,,"Duderstadt, James J.",,2015,1991-09-25,,jjd1337.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0663,Presidential Essays,,"Duderstadt, James J.",,2015,1992-05-25,,jjd1338.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0664,Presidents' Weekend Finale,,"Duderstadt, James J.",,2015,1991-09-24,,jjd1339.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0665,"Progress Talk , 1",,"Duderstadt, James J.",,2015,1991-12-01,,jjd1340.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0666,Quotes,,"Duderstadt, James J.",,2015,1990-09-30,,jjd1341.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0667,Quotes,,"Duderstadt, James J.",,2015,1990-09-30,,jjd1342.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0668,Reality Notes 1.0,,"Duderstadt, James J.",,2015,1992-07-04,,jjd1344.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0669,Reality Test,,"Duderstadt, James J.",,2015,1992-03-24,,jjd1345.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0670,Reality Test 1.0,,"Duderstadt, James J.",,2015,1992-03-30,,jjd1346.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0671,Research Videotape,,"Duderstadt, James J.",,2015,1992-06-05,,jjd1347.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0672,Research Videotape,,"Duderstadt, James J.",,2015,1992-06-05,,jjd1348.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0673,Speech Outlines--1991-92,,"Duderstadt, James J.",,2015,1991-08-22,,jjd1350.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0674,Technology Policy Text,,"Duderstadt, James J.",,2015,1992-03-14,,jjd1352.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0675,Themes for 175th,,"Duderstadt, James J.",,2015,1992-03-08,,jjd1353.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0676,Traineeship 1.4,,"Duderstadt, James J.",,2015,1991-09-05,,jjd1354.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0677,UM Inputs/Outputs,,"Duderstadt, James J.",,2015,1991-08-28,,jjd1356.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0678,UM Research FIrsts,,"Duderstadt, James J.",,2015,1992-01-20,,jjd1357.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0679,UM Research FIrsts,,"Duderstadt, James J.",,2015,1992-01-20,,jjd1358.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0680,UM Research FIrsts,,"Duderstadt, James J.",,2015,1992-01-20,,jjd1358.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0681,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1359.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0682,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1360.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0683,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1335.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0684,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1348.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0685,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1360.pdf,,Office Documents,Closed for research use.,2030-07-01,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0686,Video 3,,"Duderstadt, James J.",,2015,1992-04-14,,jjd1361.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0687,"Alumni Remarks 10.0, 1",,"Duderstadt, James J.",,2015,1992-10-14,,jjd1362.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0688,"Alumni Remarks 11.0, 1",,"Duderstadt, James J.",,2015,1992-10-14,,jjd1363.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0689,Alumni Remarks 12.0,,"Duderstadt, James J.",,2015,1993-04-13,,jjd1364.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0690,"Backup of Grosse Pointe Rot., 1",,"Duderstadt, James J.",,2015,1993-10-24,,jjd1365.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0691,Commencement Notes,,"Duderstadt, James J.",,2015,1993-04-30,,jjd1366.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0692,Commencement-JJD Version,,"Duderstadt, James J.",,2015,1991-05-02,,jjd1367.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0693,Community College 1.0,,"Duderstadt, James J.",,2015,1992-09-14,,jjd1368.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0694,Congressional Breakfast,,"Duderstadt, James J.",,2015,1993-03-02,,jjd1369.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0695,Econ Dinner Group 1.1,,"Duderstadt, James J.",,2015,1993-02-12,,jjd1371.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0696,"Faculty Awards, 1",,"Duderstadt, James J.",,2015,1992-10-05,,jjd1372.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0697,flint roundtable june 23,,"Duderstadt, James J.",,2015,1993-06-18,,jjd1373.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0698,"Football Bust-92, 1",,"Duderstadt, James J.",,2015,1992-11-24,,jjd1374.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0699,Fresh Conv-93,,"Duderstadt, James J.",,2015,1993-08-28,,jjd1375.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0700,Governor's Economic,,"Duderstadt, James J.",,2015,1993-01-17,,jjd1376.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0701,"Grand Rapids Rotary, 1",,"Duderstadt, James J.",,2015,1992-12-04,,jjd1377.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0702,Grosse Pointe Rot. (word),,"Duderstadt, James J.",,2015,1993-06-08,,jjd1378.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0703,Grosse Pointe Rotary,,"Duderstadt, James J.",,2015,1993-05-11,,jjd1379.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0704,Honorary Degree Dinner,,"Duderstadt, James J.",,2015,1993-04-30,,jjd1380.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0705,Lapeer Rotary 1.1,,"Duderstadt, James J.",,2015,1992-09-21,,jjd1381.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0706,Listen and Learn 1.4,,"Duderstadt, James J.",,2015,1993-02-06,,jjd1382.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0707,Listen and Learn 1.6,,"Duderstadt, James J.",,2015,1993-02-06,,jjd1383.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0708,Lunch & Learn,,"Duderstadt, James J.",,2015,1993-01-26,,jjd1384.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0709,Minority Stu Conf 1.1,,"Duderstadt, James J.",,2015,1993-03-02,,jjd1385.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0710,"NSF Commission, 1",,"Duderstadt, James J.",,2015,1992-11-06,,jjd1386.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0711,"PAC-K-12, 1",,"Duderstadt, James J.",,2015,1992-12-02,,jjd1387.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
